subscribed,title,subject,era_subjects,cpu,cpu_rank,usage,instant_usage_percent,free_instant_usage_percent,subscription_cost,ill_cost,subscription_minus_ill_cost,use_oa_percent,use_backfile_percent,use_subscription_percent,use_ill_percent,use_other_delayed_percent,perpetual_access_years,baseline_access,bronze_oa_embargo_months,use_green_percent,use_hybrid_percent,use_bronze_percent,use_asns_percent,use_peer_reviewed_percent,downloads,citations,authorships,current_yr_usage,IF%,cost_per_IF%
TRUE,Improve Sustainable,0,"[['03', 'Chemical Sciences'], ['09', 'Engineering']]",3.269751,75,312,35,35,749,81,668,35,0,0,3,62,0,0,0,4,7,7,10,10,147,8.6,0.8,202.8,0.050859827,14726.75084
TRUE,Sciencebea,Agricultural and Biological Sciences,"[['MD', 'Multidisciplinary']]",3.187997,74,2151,36,36,4925,525,4400,36,0,0,3,61,0,0,0,5,6,4,19,13,963,91.2,2.8,1376.64,0.345244932,14265.23474
TRUE,Up Journal,Materials Science,"[['06', 'Biological Sciences'], ['07', 'Agricultural and Veterinary Sciences'], ['05', 'Environmental Sciences']]",3.187119,73,722,27,27,2033,359,1674,27,0,0,4,69,0,0,0,3,2,7,9,4,580,12.2,0.2,527.06,0.132180377,15380.49784
TRUE,Boffin Current,Materials Science,"[['1301', 'Education Systems'], ['13', 'Education']]",3.178872,72,493,55,55,854,143,711,55,0,0,2,43,2010-2016,0,36,2,29,13,4,35,370,12.4,0,221.85,0.05563734,15349.40374
TRUE,Coastal Clinic,Materials Science,"[['0913', 'Mechanical Engineering'], ['0904', 'Chemical Engineering'], ['0306', 'Physical Chemistry (incl. Structural)'], ['03', 'Chemical Sciences'], ['09', 'Engineering']]",3.143666,71,862,39,39,1893,233,1660,39,0,0,3,58,0,0,0,13,6,8,8,19,446,29.6,1.2,525.82,0.1318694,14355.112
TRUE,Collab International,Agricultural and Biological Sciences,"[['06', 'Biological Sciences'], ['0604', 'Genetics'], ['0607', 'Plant Biology'], ['0601', 'Biochemistry and Cell Biology']]",3.104421,70,2245,27,27,5673,589,5084,27,0,0,4,69,0,0,0,4,4,6,12,8,950,103.8,2.6,1638.85,0.41100408,13802.78268
TRUE,Unite Crop,Social and Behavioral Sciences,"[['06', 'Biological Sciences'], ['0608', 'Zoology'], ['0707', 'Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",3.092762,69,462,22,22,1323,211,1112,22,0,0,4,74,0,0,0,3,0,4,13,2,318,12.4,0.2,360.36,0.090374,14639.16608
TRUE,Techie Flame,"Engineering, Energy and Technology","[['1003', 'Industrial Biotechnology'], ['0908', 'Food Sciences'], ['09', 'Engineering'], ['0605', 'Microbiology'], ['10', 'Technology'], ['06', 'Biological Sciences']]",3.077174,68,2317,17,17,6888,973,5915,17,0,0,4,79,0,0,0,3,2,3,6,5,1379,63.8,3,1923.11,0.482293106,14281.77163
TRUE,Conductverse,Environmental Sciences,"[['09', 'Engineering']]",3.076264,67,489,28,28,1277,195,1082,28,0,0,4,68,0,0,0,4,4,6,10,8,320,13,0.4,352.08,0.088297475,14462.47475
TRUE,Instructor Materialia,Life Sciences,"[['06', 'Biological Sciences'], ['11', 'Medical and Health Sciences']]",2.996842,66,1655,71,71,1730,278,1452,71,0,0,1,28,0,0,18,1,12,54,6,63,1117,36.2,1.8,479.95,0.120365749,14372.85946
TRUE,Scienceprism,Veterinary Science and Veterinary Medicine,"[['0707', 'Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",2.99405,65,1293,21,21,3401,352,3049,21,0,0,4,75,0,0,0,4,4,4,6,8,526,51.2,2.6,1021.47,0.256172522,13276.20922
TRUE,Integrity Insect,Agricultural and Biological Sciences,"[['0703', 'Crop and Pasture Production'], ['07', 'Agricultural and Veterinary Sciences']]",2.98727,64,689,19,19,1954,295,1659,19,0,0,4,77,0,0,0,6,3,5,2,10,430,24,0.2,558.09,0.139962332,13960.89917
TRUE,Boffin Energy,Life Sciences,"[['05', 'Environmental Sciences'], ['07', 'Agricultural and Veterinary Sciences'], ['0502', 'Environmental Science and Management'], ['0705', 'Forestry Sciences']]",2.930699,63,1000,63,63,1252,175,1077,63,0,0,2,35,0,0,12,3,6,46,3,54,559,36.2,0.8,370,0.092791598,13492.60097
TRUE,Grasshopper International,Agricultural and Biological Sciences,"[['16', 'Studies in Human Society'], ['07', 'Agricultural and Veterinary Sciences'], ['05', 'Environmental Sciences']]",2.901418,62,731,25,25,1817,233,1584,25,0,0,4,71,0,0,0,5,5,5,9,10,367,26.6,1,548.25,0.137494577,13215.06668
TRUE,Perception Reviews,Social and Behavioral Sciences,"[['1505', 'Marketing'], ['15', 'Commerce, Management, Tourism and Services']]",2.887535,61,252,34,34,610,127,483,34,0,0,3,63,0,0,0,3,3,6,12,10,226,2.6,0,166.32,0.041711077,14624.41258
TRUE,Spark American,Agricultural and Biological Sciences,"[['04', 'Earth Sciences'], ['0406', 'Physical Geography and Environmental Geoscience'], ['0909', 'Geomatic Engineering'], ['09', 'Engineering']]",2.844207,60,2410,31,31,5378,633,4745,31,0,0,3,66,0,0,0,8,6,5,13,12,1075,99.8,3.4,1662.9,0.417035534,12895.78359
TRUE,Corporatelux,"Economics, Business and Management","[['MD', 'Multidisciplinary']]",2.821119,59,1806,29,29,4430,814,3616,29,0,0,4,67,0,0,0,8,3,2,9,9,1349,41.8,0.4,1282.26,0.321575551,13775.9229
TRUE,Blossom Sensing,Social and Behavioral Sciences,"[['06', 'Biological Sciences'], ['05', 'Environmental Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",2.816078,58,659,43,43,1235,185,1050,28,15,0,3,54,2017-2019,0,0,8,1,7,2,8,443,17.8,0.4,375.63,0.094203535,13109.91148
TRUE,Duel Dairy,Earth and Planetary Sciences,"[['1106', 'Human Movement and Sports Science'], ['11', 'Medical and Health Sciences'], ['1116', 'Medical Physiology'], ['1117', 'Public Health and Health Services']]",2.804793,57,522,38,38,1122,215,907,38,0,0,3,59,0,0,0,7,7,4,17,12,408,9.4,0.2,323.64,0.081165061,13823.68205
TRUE,Fountain Solar,Social and Behavioral Sciences,"[['09', 'Engineering'], ['14', 'Economics']]",2.796036,56,473,41,41,944,162,782,41,0,0,3,56,0,0,0,11,9,6,16,20,322,15.2,0,279.07,0.069987436,13488.13531
TRUE,Intellect Physics,Agricultural and Biological Sciences,"[['0912', 'Materials Engineering'], ['0204', 'Condensed Matter Physics'], ['09', 'Engineering'], ['0913', 'Mechanical Engineering'], ['02', 'Physical Sciences']]",2.778154,55,2707,31,31,5862,705,5157,31,0,0,3,65,0,0,0,5,5,3,14,10,1210,140,1,1840.76,0.461640706,12698.18698
TRUE,Sage Total,Medicine,"[['MD', 'Multidisciplinary']]",2.711664,54,486,51,51,747,105,642,51,0,0,2,46,0,0,0,7,2,28,12,9,254,13.2,1,233.28,0.058503848,12768.39082
TRUE,Inspire Cell,"Engineering, Energy and Technology","[['06', 'Biological Sciences'], ['0603', 'Evolutionary Biology'], ['0608', 'Zoology'], ['0604', 'Genetics']]",2.70965,53,2804,28,28,6557,1075,5482,28,0,0,4,69,0,0,0,8,6,3,10,12,1753,69.2,3.6,2046.92,0.513343181,12773.13159
TRUE,Bridge Veterinary,Materials Science,"[['09', 'Engineering'], ['0905', 'Civil Engineering'], ['0912', 'Materials Engineering'], ['0915', 'Interdisciplinary Engineering']]",2.669027,52,1394,36,36,2723,356,2367,36,0,0,3,60,0,0,0,5,5,5,18,10,658,49.8,2.4,878.22,0.220247127,12363.3849
TRUE,Classroom Environment,Environmental Sciences,"[['09', 'Engineering'], ['0999', 'Other Engineering']]",2.632558,51,1438,31,31,3214,612,2602,31,0,0,3,65,0,0,0,4,3,3,14,6,1048,29,1,977.84,0.245230637,13106.02964
TRUE,Leader Journal,Life Sciences,"[['07', 'Agricultural and Veterinary Sciences'], ['0703', 'Crop and Pasture Production']]",2.627625,50,988,32,32,1946,172,1774,32,0,0,3,65,0,0,0,6,5,3,13,11,295,53.4,1.6,671.84,0.168489478,11549.68263
TRUE,Matter Cell,"Engineering, Energy and Technology","[['07', 'Agricultural and Veterinary Sciences'], ['10', 'Technology'], ['09', 'Engineering']]",2.591317,49,2241,25,25,5255,921,4334,25,0,0,4,71,0,0,0,4,2,2,14,5,1452,35,4.4,1680.75,0.421512102,12467.02047
TRUE,Push Environment,Agricultural and Biological Sciences,"[['0602', 'Ecology'], ['07', 'Agricultural and Veterinary Sciences'], ['0703', 'Crop and Pasture Production'], ['06', 'Biological Sciences'], ['0607', 'Plant Biology']]",2.458845,48,1110,20,20,2516,336,2180,20,0,0,4,76,0,0,0,3,1,3,10,5,495,33.6,2.8,888,0.222699834,11297.71833
TRUE,Fortune Global,"Engineering, Energy and Technology","[['11', 'Medical and Health Sciences'], ['13', 'Education']]",2.39434,47,2313,49,49,3388,582,2806,26,24,0,3,48,2016-2019,0,0,11,6,4,11,15,1656,53.8,1.2,1179.63,0.295837168,11452.24591
TRUE,Dramatic Dairy,"Engineering, Energy and Technology","[['06', 'Biological Sciences'], ['11', 'Medical and Health Sciences'], ['17', 'Psychology and Cognitive Sciences']]",2.391355,46,1876,25,25,3899,529,3370,25,0,0,4,71,0,0,0,7,8,5,8,15,829,83,2.2,1407,0.352858859,11049.74383
TRUE,Americanlux,Agricultural and Biological Sciences,"[['09', 'Engineering'], ['03', 'Chemical Sciences']]",2.376222,45,2028,37,37,3671,642,3029,37,0,0,3,60,0,0,0,8,7,9,13,19,1202,71.2,1.2,1277.64,0.32041691,11456.94838
TRUE,Aspire Scripta,Medicine,"[['09', 'Engineering'], ['0910', 'Manufacturing Engineering']]",2.370601,44,1158,61,61,1267,184,1083,61,0,0,2,37,0,0,0,25,18,14,3,53,548,47.2,1.4,451.62,0.113260922,11186.55908
TRUE,Express Remote,Life Sciences,"[['09', 'Engineering'], ['07', 'Agricultural and Veterinary Sciences'], ['08', 'Information and Computing Sciences']]",2.332691,43,2557,67,67,2373,430,1943,67,0,0,2,31,0,0,12,2,11,48,2,59,1554,86.4,1.4,843.81,0.211617508,11213.62794
MAYBE,Field Cement,0,"[['06', 'Biological Sciences'], ['11', 'Medical and Health Sciences']]",2.320987654,42,81,0,0,188,0,188,0,0,0,5,95,0,0,0,0,0,0,0,0,0,0,0,81,0.020313836,9254.775802
TRUE,Researchlytical,Chemistry and Chemical Engineering,"[['0908', 'Food Sciences'], ['0702', 'Animal Production'], ['0904', 'Chemical Engineering'], ['07', 'Agricultural and Veterinary Sciences'], ['09', 'Engineering']]",2.286336,41,306,18,18,717,139,578,18,0,0,4,78,0,0,0,1,0,4,12,1,199,4.8,0.6,250.92,0.06292775,11394.01925
TRUE,Sciencegenics,Agricultural and Biological Sciences,"[['03', 'Chemical Sciences'], ['1007', 'Nanotechnology'], ['0903', 'Biomedical Engineering'], ['0301', 'Analytical Chemistry'], ['09', 'Engineering'], ['10', 'Technology']]",2.247068,40,1462,25,25,3149,672,2477,25,0,0,4,72,0,0,0,4,5,6,6,8,1049,29.4,1.2,1111.12,0.278655675,11300.68496
TRUE,Alpha Systems,"Engineering, Energy and Technology","[['0908', 'Food Sciences'], ['09', 'Engineering']]",2.237176,39,600,63,63,662,169,493,53,10,0,2,35,2016-2019,0,0,3,8,12,12,11,554,2.6,0.2,222,0.055674959,11890.44441
TRUE,Ademia Flame,Life Sciences,"[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences']]",2.222104,38,1792,66,66,1648,299,1349,66,0,0,2,32,0,0,12,4,9,45,3,57,1038,67.6,0.8,609.28,0.152800175,10785.32799
TRUE,Environhut,Agricultural and Biological Sciences,"[['15', 'Commerce, Management, Tourism and Services'], ['1503', 'Business and Management'], ['1505', 'Marketing']]",2.220707,37,2807,20,20,5738,766,4972,20,0,0,4,76,0,0,0,7,1,4,9,7,1130,120.2,4.8,2245.6,0.563169761,10188.75728
TRUE,Better Materialia,Chemistry and Chemical Engineering,"[['03', 'Chemical Sciences'], ['0304', 'Medicinal and Biomolecular Chemistry'], ['0305', 'Organic Chemistry']]",2.211325,36,2206,15,15,5070,938,4132,15,0,0,4,80,0,0,0,4,2,3,6,5,1303,66.4,2.4,1853.04,0.464720384,10909.78614
TRUE,Zip Surface,Agricultural and Biological Sciences,"[['1701', 'Psychology'], ['1503', 'Business and Management'], ['17', 'Psychology and Cognitive Sciences'], ['15', 'Commerce, Management, Tourism and Services']]",2.209416,35,1283,17,17,2924,585,2339,17,0,0,4,78,0,0,0,6,3,4,5,8,834,29,1.6,1052.06,0.26384413,11082.30074
TRUE,Potential International,Veterinary Science and Veterinary Medicine,"[['15', 'Commerce, Management, Tourism and Services'], ['1504', 'Commercial Services'], ['1506', 'Tourism'], ['1505', 'Marketing']]",2.199196,34,206,18,18,507,136,371,18,0,0,4,78,0,0,0,7,2,2,8,8,196,1,0,168.92,0.042363126,11967.9553
TRUE,Possible Current,"Economics, Business and Management","[['16', 'Studies in Human Society'], ['1602', 'Criminology']]",2.173779,33,309,23,23,676,156,520,23,0,0,4,73,0,0,0,1,1,5,13,5,238,5.2,0.2,237.93,0.059670013,11328.97356
TRUE,Citing Practice,Chemistry and Chemical Engineering,"[['17', 'Psychology and Cognitive Sciences'], ['11', 'Medical and Health Sciences'], ['13', 'Education']]",2.155083,32,10244,17,17,19410,1092,18318,17,0,0,4,79,0,0,0,7,6,5,3,16,1548,846.4,2.4,8502.52,2.13233085,9102.714995
TRUE,Scienceiva,"Economics, Business and Management","[['MD', 'Multidisciplinary']]",2.135864,31,1205,41,41,1842,333,1509,20,21,0,3,56,2016-2019,0,0,4,3,5,9,6,811,23.6,1.6,710.95,0.178297801,10331.0304
TRUE,Drive Biology,"Economics, Business and Management","[['07', 'Agricultural and Veterinary Sciences'], ['0605', 'Microbiology'], ['06', 'Biological Sciences'], ['0707', 'Veterinary Sciences']]",2.018875,30,748,35,35,1247,265,982,35,0,0,3,62,0,0,0,15,3,8,10,19,480,23.2,0.4,486.2,0.121933175,10226.91323
TRUE,Excellence Computer,Social and Behavioral Sciences,"[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences']]",1.992364,29,948,27,27,1839,462,1377,27,0,0,4,69,0,0,0,15,3,3,7,16,746,20.4,0,692.04,0.173555398,10596.04036
TRUE,Integral Journal,Social and Behavioral Sciences,"[['02', 'Physical Sciences'], ['09', 'Engineering'], ['0204', 'Condensed Matter Physics'], ['0913', 'Mechanical Engineering'], ['0912', 'Materials Engineering']]",1.963545,28,1501,29,29,2284,190,2094,29,0,0,4,67,0,0,0,5,2,4,15,7,315,84,3.6,1065.71,0.267267388,8545.748956
TRUE,Aware International,0,"[['1701', 'Psychology'], ['1301', 'Education Systems'], ['17', 'Psychology and Cognitive Sciences'], ['13', 'Education']]",1.878038,27,879,30,30,1471,323,1148,30,0,0,3,66,0,0,0,12,4,8,3,21,546,25.4,0.8,606.51,0.152105492,9670.919738
TRUE,Innovate American,"Engineering, Energy and Technology","[['1109', 'Neurosciences'], ['11', 'Medical and Health Sciences'], ['1103', 'Clinical Sciences'], ['1114', 'Paediatrics and Reproductive Medicine']]",1.870006,26,4982,20,20,9304,1892,7412,20,0,0,4,76,0,0,0,4,3,3,10,6,2797,186.6,3.2,3985.6,0.999541058,9308.271959
TRUE,Passage Current,Veterinary Science and Veterinary Medicine,"[['15', 'Commerce, Management, Tourism and Services'], ['1505', 'Marketing']]",1.74826,25,3734,27,27,5913,1129,4784,27,0,0,4,70,0,0,0,5,5,6,11,10,1813,146.6,4.6,2763.16,0.692967651,8532.865846
TRUE,Smart Journal,Veterinary Science and Veterinary Medicine,"[['0707', 'Veterinary Sciences'], ['0702', 'Animal Production'], ['07', 'Agricultural and Veterinary Sciences']]",1.635936,24,513,22,22,819,164,655,22,0,0,4,74,0,0,0,2,4,5,7,7,247,2.6,2.4,400.14,0.100350351,8161.406433
TRUE,Neuro Veterinary,Materials Science,"[['06', 'Biological Sciences'], ['11', 'Medical and Health Sciences']]",1.600061,23,4359,37,37,5608,1214,4394,37,0,0,3,60,0,0,0,9,7,6,12,15,2268,147.4,6.2,2746.17,0.688706761,8142.797948
TRUE,Scope Remote,Social and Behavioral Sciences,"[['08', 'Information and Computing Sciences'], ['0806', 'Information Systems'], ['1702', 'Cognitive Science'], ['17', 'Psychology and Cognitive Sciences'], ['1701', 'Psychology']]",1.586677,22,701,29,29,1016,227,789,29,0,0,4,67,0,0,0,6,1,2,9,7,377,28.6,0.4,497.71,0.124819746,8139.737759
TRUE,Techie Surface,Medicine,"[['09', 'Engineering'], ['0908', 'Food Sciences'], ['0904', 'Chemical Engineering'], ['0702', 'Animal Production'], ['07', 'Agricultural and Veterinary Sciences']]",1.507061,21,932,9,9,1593,320,1273,9,0,0,5,86,0,0,0,2,0,6,0,7,416,21.6,3,848.12,0.212698405,7489.477892
TRUE,Academic Journal,"Economics, Business and Management","[['15', 'Commerce, Management, Tourism and Services'], ['1505', 'Marketing'], ['1506', 'Tourism'], ['1504', 'Commercial Services']]",1.486475,20,449,20,20,697,165,532,20,0,0,4,76,0,0,0,9,2,5,8,12,244,17,0.4,359.2,0.090083086,7737.301531
TRUE,Grow International,Veterinary Science and Veterinary Medicine,"[['0915', 'Interdisciplinary Engineering'], ['09', 'Engineering'], ['0907', 'Environmental Engineering'], ['0910', 'Manufacturing Engineering']]",1.46266,19,963,26,26,1379,336,1043,26,0,0,4,70,0,0,0,6,3,7,9,8,533,37.2,0.6,712.62,0.178716617,7716.126365
TRUE,Improve Research,Agricultural and Biological Sciences,"[['1702', 'Cognitive Science'], ['17', 'Psychology and Cognitive Sciences'], ['1701', 'Psychology']]",1.383775,18,5407,68,68,3272,866,2406,68,0,0,2,31,0,0,12,2,7,52,5,59,3168,224.2,0,1784.31,0.447483718,7311.997893
TRUE,Nerd Journal,Social and Behavioral Sciences,"[['17', 'Psychology and Cognitive Sciences'], ['11', 'Medical and Health Sciences'], ['13', 'Education']]",1.211976,17,2399,24,24,3286,1086,2200,24,0,0,4,72,0,0,0,10,3,3,10,11,1688,45.2,2.6,1823.24,0.457246898,7186.489425
TRUE,Launch Science,Agricultural and Biological Sciences,"[['07', 'Agricultural and Veterinary Sciences'], ['06', 'Biological Sciences']]",1.209538,16,1141,20,20,1546,448,1098,20,0,0,4,76,0,0,0,4,1,5,6,5,663,29.8,1.8,912.8,0.228919379,6753.469303
TRUE,A1 Opinion,"Economics, Business and Management","[['10', 'Technology'], ['1003', 'Industrial Biotechnology']]",1.165226,15,2522,34,34,3139,1197,1942,34,0,0,3,63,0,0,0,10,2,5,14,10,2132,37.2,0.2,1664.52,0.417441811,7519.610921
TRUE,Blue Sky Physics,Social and Behavioral Sciences,"[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences']]",1.096843,14,552,28,28,555,119,436,28,0,0,4,68,0,0,0,11,6,5,3,14,195,16.2,2,397.44,0.099673223,5568.195577
TRUE,Morph Food,Environmental Sciences,"[['0905', 'Civil Engineering'], ['1202', 'Building'], ['09', 'Engineering'], ['12', 'Built Environment and Design']]",1.034375,13,2700,37,37,2840,1090,1750,18,19,0,3,60,2016-2019,0,0,4,2,2,4,5,2201,32,1.8,1701,0.426590561,6657.437507
TRUE,Propel Waste,Nursing,"[['0707', 'Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",0.992804,12,921,58,58,571,191,380,58,0,0,2,39,0,0,0,3,1,53,1,38,540,14.2,2.4,377.61,0.094700095,6029.561002
TRUE,Logic Trends,Veterinary Science and Veterinary Medicine,"[['09', 'Engineering'], ['07', 'Agricultural and Veterinary Sciences'], ['0908', 'Food Sciences'], ['0702', 'Animal Production']]",0.943414,11,1658,20,20,1875,630,1245,20,0,0,4,76,0,0,0,15,6,5,4,20,932,51,2.2,1326.4,0.332645338,5636.633934
TRUE,Earth Science,Life Sciences,"[['0707', 'Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",0.862933,10,1194,43,43,926,340,586,43,0,0,3,54,0,0,0,7,11,9,8,18,705,35.2,1.4,680.58,0.170681366,5425.313967
TRUE,Recoil Scripta,Veterinary Science and Veterinary Medicine,"[['1103', 'Clinical Sciences'], ['1601', 'Anthropology'], ['1111', 'Nutrition and Dietetics'], ['16', 'Studies in Human Society'], ['11', 'Medical and Health Sciences']]",0.816736,9,379,11,11,542,265,277,11,0,0,4,85,0,0,0,1,0,1,9,1,350,3,0,337.31,0.084593335,6407.124188
TRUE,Specialist Surface,"Engineering, Energy and Technology","[['15', 'Commerce, Management, Tourism and Services'], ['1505', 'Marketing'], ['1506', 'Tourism'], ['1504', 'Commercial Services']]",0.506808,8,3852,17,17,3138,1527,1611,17,0,0,4,78,0,0,0,3,1,3,8,3,2176,95.6,7.2,3158.64,0.792149329,3961.374307
TRUE,Aspire Quantitative,Veterinary Science and Veterinary Medicine,"[['0707', 'Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",0.400142,7,635,26,26,533,345,188,26,0,0,4,70,0,0,0,9,3,5,5,11,551,4.6,0.4,469.9,0.117845329,4522.877612
TRUE,Biologyadil,Veterinary Science and Veterinary Medicine,"[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences']]",0.162578,6,647,6,6,558,459,99,6,0,0,5,89,0,0,0,2,0,2,3,2,577,5.2,0.2,608.18,0.152524308,3658.43326
TRUE,Field Biological,0,,0.076776,5,8264,64,64,1497,1266,231,64,0,0,2,35,0,0,12,0,0,0,0,0,4082,294.6,12.4,3057.68,0.766829763,1952.193398
TRUE,Scope Research,Nursing,,0.026565,4,1409,19,19,753,723,30,19,0,0,4,77,0,0,0,6,1,10,1,12,1046,10.4,2.6,1141.29,0.286221952,2630.825461
TRUE,Refine Nuclear,"Economics, Business and Management",,-0.139523,3,3882,19,19,1831,2270,-439,19,0,0,4,77,0,0,0,3,0,5,5,3,3294,37,2.2,3144.42,0.788583122,2321.885858
TRUE,Home Scripta,Veterinary Science and Veterinary Medicine,,-0.284534,2,1525,8,8,639,1037,-398,8,0,0,5,87,0,0,0,2,1,3,3,4,1331,17.6,0.2,1403,0.351855707,1816.085367
TRUE,Pursuit Nuclear,Veterinary Science and Veterinary Medicine,,-0.392813,1,1942,12,12,436,1105,-669,12,0,0,4,83,0,0,0,2,2,3,6,5,1483,23,2.4,1689.54,0.423716529,1028.989832
